FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
Microsoft.Build.Utilities.Core.resources.ni (20).dll,d3cfc3c91dd9ce4be8665fa817c4bec5,332,28,31936,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (21).dll,d6d43bf56a295135e583ab4071b60f16,332,28,31956,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (22).dll,123dba2287a2da62ced1fddaa0a94a43,332,28,33788,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (23).dll,81857552c96cfac27440330cfbfa52bf,332,28,31592,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (24).dll,832df47baaf89912a4ccecf05a6507d9,332,28,31684,0,5,0,0,0,11,0,3,0,34112,1260,0,1
MSBuildTaskHost.resources.ni (21).dll,51d6f7d436f231e6ac221034551c1799,332,28,22548,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (22).dll,85d0839cbcf50a730f9f7a2e3b6a7188,332,28,23660,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (23).dll,fd09f5b8df2512570aecf083942634d0,332,28,22128,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (24).dll,f15706cd8eca9698d0cfb29a17477e46,332,28,22204,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (25).dll,03d8e1ce382481e1d8cf6d20024113fd,332,28,22024,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (26).dll,58010df979914795763cddd3d7cba768,332,28,21332,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (27).dll,bfd009b5566d427d7e03dbca7321cc1e,332,28,22268,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (28).dll,240e680e7290262d6008c5ef40864984,332,28,21780,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (29).dll,d827373f0c7117b35b6674118428a4c9,34404,28,20804,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (3).dll,e148a04072769839c44bbb401a14725a,332,28,21688,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (30).dll,81a73f1e3c24377962a1525306b07df2,34404,28,20964,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (31).dll,4c59f8105f4ff0f070895208c3d0f75c,34404,28,21820,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.VisualStudio.Editors.resources.ni (4).dll,d69195a074f77bf458f8b6d4abc5cbe4,332,28,977812,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni (5).dll,8005132e585c24e13ea3bc5c7abc2559,332,28,953428,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni (6).dll,f1058d4e992348660b284c2d589e6970,332,28,953824,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni (7).dll,896ec8438cf3ebf7ec6c0e64b0e045ff,332,28,956652,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni (8).dll,41b4054953c2d236fd1adef75f7aaf38,332,28,964560,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni (9).dll,1f2fe65ae2ed3af383b9bcd444423ab1,332,28,954764,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.resources.ni.dll,ce47b7db1c1cd48d785e2ab4693bdccc,332,28,946044,0,5,0,0,0,11,0,3,0,34112,1280,0,1
Microsoft.VisualStudio.Editors.WCF.dll,31852ba0599888d5b8ea4a7b8e791635,332,56,715528,0,4,0,0,8192,80,0,3,1048576,34144,1240,0,1
Microsoft.VisualStudio.EditorsUI.dll,21456e464fbec45dfedd0af37caaf427,332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,18280,0,1
Microsoft.VisualStudio.Enterprise.AspNetHelper.dll,60525c4e26690001d9df8640823979e9,332,56,99252,0,4,0,0,8192,48,0,3,1048576,34112,1336,0,1
Microsoft.VisualStudio.AppDesigner.resources.ni (6).dll,ebe2983bce08921925414f99b2fcb250,332,28,53800,0,5,0,0,0,11,0,3,0,34112,1312,0,1
Microsoft.VisualStudio.AppDesigner.resources.ni (7).dll,4eb4233d4cd35c006373bab1976f5c31,332,28,54212,0,5,0,0,0,11,0,3,0,34112,1312,0,1
Microsoft.VisualStudio.AppDesigner.resources.ni (8).dll,fb303c37281aa7105e262fa5c3e06f65,332,28,55040,0,5,0,0,0,11,0,3,0,34112,1312,0,1
Microsoft.VisualStudio.AppDesigner.resources.ni (9).dll,ed86c3fc2756146e0aa5cb213ebcbfa0,332,28,53916,0,5,0,0,0,11,0,3,0,34112,1312,0,1
Microsoft.VisualStudio.AppDesigner.resources.ni.dll,66838ad9b29fadb5efcc36dd299de943,332,28,53168,0,5,0,0,0,11,0,3,0,34112,1312,0,1
Microsoft.VisualStudio.ApplicationCapabilities.Publish.Web.dll,72b176cfdc9682495b37e406f761a401,332,56,135528,0,4,0,0,8192,48,0,3,1048576,34144,1144,0,1
Microsoft.VisualStudio.AppResponsiveness.dll,ca84d700682fd7869ef003a6e752de30,332,56,42128,0,4,0,0,8192,48,0,3,1048576,34144,1288,0,1
Microsoft.VisualStudio.AppResponsiveness.resources.dll,fbb4d2a5dc0cc3e724dd5fa6725d439a,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1328,0,1
Microsoft.VisualStudio.ArchitectureTools.PEReader.dll,8112a8fd21d572dda22c1630b9ffc55c,332,56,821040,0,4,0,0,8192,48,0,3,1048576,34144,35464,0,1
Microsoft.VisualStudio.ArchitectureTools.PEReader.ni.dll,f537752dad375b6ce594bf1aee44b764,332,56,1850600,0,5,0,0,0,11,0,4,0,34112,1346,0,1
MSBuild.resources.ni (28).dll,6a9894b7166580df3aa24443c34d5e17,332,28,54308,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (29).dll,bd47fed3dd4d145612ea8e70e3a5b816,34404,28,49092,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (3).dll,e314c2603e3bbaf29d6bf1612f37be25,332,28,53488,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (30).dll,94e2ca8ac4843bffffdbe369f3e7fadc,34404,28,49012,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (31).dll,3ca901cd2ac0f3de967d74fe445e257c,34404,28,53620,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (32).dll,c44249304a906410909104ffa9efb139,34404,28,67036,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (33).dll,6b86458c164d3d822e946089c73f2a33,34404,28,53516,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (34).dll,3680b88f545277755dc3fb3975c96752,34404,28,54900,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (35).dll,8a1e6f36708431409f6010e7e3f6605f,34404,28,54996,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (36).dll,48a9f18f49348c43c131fd4b1b868a17,34404,28,59268,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (37).dll,d0b40b6202da14978bc56ec6477eecee,34404,28,54948,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (38).dll,47e7f302cae6ec87d9b0803394ad319b,34404,28,55188,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (39).dll,2f880be5aa852bd7443c6e3bfe3185db,34404,28,54692,0,5,0,0,0,11,0,3,0,33088,1068,0,1
msclmd (3).dll,83fcb9d6dd3e50b75f90e88874587b78,332,84,25296,10,10,194992,117,200704,14,10,5,262144,16704,1032,0,1
mscordbi (6).dll,780bb78ab72c425b321e498a7290f9a0,332,84,110048,10,6,1086688,209,1105920,12,10,5,1048576,16704,1136,0,1
mscories (3).dll,8055bf00dd0cf64a714c00fb24d47b89,34404,28,5040,8,5,57696,91,4096,8,0,5,1048576,64,1088,0,1
mscorrc.dll,f52870f77e673880775652ec99f7ba67,332,28,4096,10,6,0,0,0,12,10,2,1048576,1344,380880,0,1
mscorsn (2).dll,f7b373ff406fe5ad2a5c77782048b832,332,84,4256,10,6,7824,1778,16384,12,10,5,1048576,16704,1104,0,1
msctfmig.dll,5598116ccba2aadedd089a95820bb1b6,332,84,33152,10,10,139344,292,159744,14,10,5,262144,16704,1320,0,1
msctfuimanager.dll,90e6f50ee750aefa884b383f9f4dc26c,332,84,40336,10,10,287120,113,294912,14,10,6,262144,16704,563296,0,1
msdaorar (2).dll,30e7026c7354130d2498525995182468,332,56,4096,10,10,0,0,0,14,10,2,262144,1344,1384,0,1
msdarem (2).dll,4d104d2064912df55b6ad6052e397633,332,84,33536,10,10,168768,165,176128,14,10,6,262144,16704,1184,0,1
msdasql.dll,4790cd69bc78b30491fe8bf404a5e5ef,332,84,91040,10,10,477616,182,516096,14,10,6,262144,16704,62816,1,1
msdbgui.dll,dfbbfa9dd8b9715a4c6c16833172477c,34404,28,4096,10,6,0,0,0,14,10,2,1048576,352,286848,0,1
msdia120 (2).dll,ce98a9e1f1ff4e5953268dfe6a2fc8ef,332,28,4224,10,6,769008,227,790528,12,0,5,1048576,320,61112,0,1
msdt (4).exe,1a34f217a041b6a2a732690699d134b0,34404,84,347552,10,10,0,0,304064,14,10,6,524288,49504,1168464,0,1
msdtcVSp1res (4).dll,6dec72c89a29417cd6122dd4aea70e7f,332,56,4096,10,10,0,0,0,14,10,2,262144,1344,21496,0,1
msenv2p.dll,857b9d5dae96743b379e6a0e19268e02,332,84,4448,10,6,11280,162,20480,14,10,6,1048576,1344,976,0,1
msfeedssync (5).exe,18a5c382db6219c8ea0553c34c83540f,34404,84,13280,10,10,0,0,12560,14,10,6,524288,49504,2816,0,1
msftedit (3).dll,aca72b21fe76d31efc0123db02934822,34404,84,2716896,10,10,2951856,880,2672160,14,10,7,262144,16736,102912,0,1
msgfilter.exe,15003d6ddaca14265560b2f3c25de187,34404,28,28672,0,4,0,0,45816,2,25,9,2097152,32768,1256,0,1
Microsoft.Build.Tasks.Core.resources.ni (28).dll,bcca66f5fcef463850b561c69aa2891d,332,28,144368,0,5,0,0,0,11,0,3,0,34112,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (29).dll,bd8437abf0f28bd7af8c63c34bb7dab3,34404,28,130700,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (3).dll,f24da02003d70845c2525d7ba7d64e05,332,28,143288,0,5,0,0,0,11,0,3,0,34112,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (30).dll,591d78cb521c8ec4b29699945a967170,34404,28,132372,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (31).dll,93d7e081d12feea388226215e6e7cc53,34404,28,143436,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (32).dll,db5837f10dec76313065898b1b14b279,34404,28,186020,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (33).dll,a9cd259e346a0738c096e853d656f4a9,34404,28,144820,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (34).dll,4ca80236438c3d1822d85565767e9233,34404,28,149812,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (35).dll,0cf74671ce5099fe041037c849e9c928,34404,28,151892,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (36).dll,ee01334a53d66e506e8db6293b6d46e3,34404,28,164868,0,5,0,0,0,11,0,3,0,33088,1228,0,1
System.Spatial.resources (2).dll,58654b6cdeb50dd89a3236554f0ee782,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1024,0,1
System.Spatial.resources (3).dll,e00368424f83f88c191eb7c161acac34,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1136,0,1
System.Spatial.resources (4).dll,aec4c109f8613c7d97e44b72cb73b295,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1056,0,1
System.Spatial.resources (5).dll,22e90b0e8933c359d07fdf3779af1932,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1064,0,1
System.Spatial.resources (6).dll,d73476992636552f33d5d238adb79fb0,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1072,0,1
System.Spatial.resources (7).dll,2514be1d0f8b1e3892183418f48bb372,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1056,0,1
System.Spatial.resources (8).dll,8626e829923b246619623862fab851f5,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1072,0,1
System.Spatial.resources (9).dll,e3ac8291886ebd9dbc115c4769799bc4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1056,0,1
System.Spatial.resources.dll,88abe6cc7fdd0513e0383b86f1fc90bf,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1048,0,1
System.Speech (10).dll,d04c846a1d4bb16e5e5e9a0fb10baf47,332,28,684888,0,4,0,0,8192,8,0,3,1048576,1024,1048,0,1
System.Speech (12).dll,9754a8f7b06e32daa2cf931b38c7ec3b,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1080,0,1
System.Speech (13).dll,3b5c87598273ac9e19296a746b8b4232,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1080,0,1
System.Speech (14).dll,12e0755583878358d7dec83fa5e9b918,332,28,682300,0,4,0,0,8192,8,0,3,1048576,1024,1032,0,1
System.Speech (15).dll,31588b867657a7df046ac1908550d73c,332,28,682300,0,4,0,0,8192,8,0,3,1048576,1024,1032,0,1
System.Speech (2).dll,be0eeeae8dce4ac89890f249f3f937d6,332,28,661120,0,4,0,0,8192,48,0,3,1048576,34144,1084,0,1
System.Security.Claims (2).dll,9d0f9e6289fa7313a48d395fe4247fa4,332,28,12780,0,4,0,0,8192,48,0,3,1048576,34112,2448,0,1
System.Security.Claims (3).dll,275b1fab5c4742e7ff70c667fea4eaae,332,0,0,0,4,0,0,8192,48,0,3,1048576,34112,1164,0,1
System.Security.Claims.ni (2).dll,dcfeee6cd6526ef087df75718b80ec78,34404,56,22124,0,5,0,0,0,11,0,4,0,33088,1232,0,1
System.Security.Claims.ni.dll,f81944a272db5e96d4eeb59354e7fc74,332,56,21400,0,5,0,0,0,11,0,4,0,34112,1232,0,1
System.Security.Cryptography.Algorithms (2).dll,4558831716201309f8eecaabe2bc4901,332,28,27084,0,4,0,0,8192,48,0,3,1048576,34112,2704,0,1
System.Security.Cryptography.Algorithms (3).dll,eb3586643a421ff25c9e68fdc22204f0,332,0,0,0,4,0,0,8192,48,0,3,1048576,34112,1292,0,1
System.IO.ni.dll,38624cab36e4dcdfe0fad0fba83dcd0e,34404,28,12452,0,5,0,0,0,11,0,3,0,33088,1048,0,1
System.IO.Pipes (2).dll,10a41217510e02b9175922fffab98feb,332,28,10788,0,4,0,0,8192,48,0,3,1048576,34112,2320,0,1
System.IO.Pipes (3).dll,e5f4f435dc62279bbd97fd85cafa1b12,332,0,0,0,4,0,0,8192,48,0,3,1048576,34112,1100,0,1
System.IO.Pipes.ni (2).dll,cf1890466afe689be4dcf3c615b0c953,34404,56,13412,0,5,0,0,0,11,0,3,0,33088,1168,0,1
System.IO.Pipes.ni.dll,20c191415fb396c6f03934a43d286f90,332,56,13264,0,5,0,0,0,11,0,3,0,34112,1168,0,1
System.IO.UnmanagedMemoryStream (2).dll,79a34bc7609945973aab60babb08a6ee,332,0,0,0,4,0,0,8192,48,0,3,1048576,34112,1228,0,1
System.Linq (2).dll,f4b8edfa605b976191973b106e58b2de,332,0,0,0,4,0,0,8192,48,0,3,1048576,34112,1068,0,1
Microsoft.Build.Utilities.Core.resources.ni (26).dll,85cf90a8b6e223c8b658e522fd2f9936,332,28,29836,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (27).dll,8596f2093375215f82f402b14e5d2c95,332,28,31572,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (28).dll,897e6f16056a805596feb53fbe9c40c8,332,28,31004,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (29).dll,c0e1a3cdb81320302f53fcece9d98f68,34404,28,29028,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (3).dll,d8069bc7462135790119d0bb46c00534,332,28,30736,0,5,0,0,0,11,0,3,0,34112,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (30).dll,fea6d8ea6ae689791a99664044b68837,34404,28,29164,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (31).dll,458683fa9641d909e9d0dfb35a737e7b,34404,28,30868,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (32).dll,dc6d15be47210772dab951646b34c182,34404,28,37276,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (33).dll,1d046e2048659dc2af2849249387b517,34404,28,31028,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.Utilities.Core.resources.ni (34).dll,e6e6012a45c8bf6559fda962c4e71398,34404,28,32068,0,5,0,0,0,11,0,3,0,33088,1260,0,1
Microsoft.Build.resources.ni (3).dll,915e3f70460748656669a2cfcfa551d3,332,28,87872,0,5,0,0,0,11,0,3,0,34112,1132,0,1
Microsoft.Build.resources.ni (30).dll,b6e5d9dd3a61d9a75370e2f90c6c3b2e,34404,28,81196,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (31).dll,993e6d4e30ecf7b685756817a3d0aeaa,34404,28,88004,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (32).dll,07d0a39f73d58768dac2c98f9940cb44,34404,28,113884,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (33).dll,918c1b5df37a3e013135d1f828e541d4,34404,28,88732,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (34).dll,6c1311fd66b73924a980271e8b54dd0d,34404,28,93236,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (35).dll,63c2140b1e5cd06962e3b0ed4dade857,34404,28,92292,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (36).dll,b8747ac97d9a0d192a041057dccbfc76,34404,28,101388,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (37).dll,37519ab542a5d6996c2e2b4eafea6e70,34404,28,91188,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (38).dll,b432a016945083371a51f499f2622581,34404,28,91428,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (39).dll,468785d2e7f5fb0836d82a56f1f9230b,34404,28,90380,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.resources.ni (4).dll,8666b5be0a7d2761b21f3d22a196a429,332,28,113748,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (33).dll,127267369ffa1b16691ecb1206cfab35,34404,28,21956,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (34).dll,b2b9dba9ff6bef26c648efe825d17aaf,34404,28,22420,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (35).dll,574a19e13618a02877af7154b12a51b5,34404,28,22684,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (36).dll,5d05cd549302a29451d8ad3ca31bffc3,34404,28,23796,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (37).dll,f96953d478b395e3e5a5faff0087f5c6,34404,28,22260,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (38).dll,d93032a1399a5736de951b845b2c9a88,34404,28,22340,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (39).dll,a96a0ce4ed169d3fed84d4d99bd5d70b,34404,28,22156,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (4).dll,3de110173b4de240198e3797c0bed339,332,28,24724,0,5,0,0,0,11,0,3,0,34112,1132,0,1
MSBuildTaskHost.resources.ni (40).dll,9d19232bbaf386b3a94b9f03dc71dd91,34404,28,21468,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (41).dll,6bc38ff5d22a2e1311974f488f819e7f,34404,28,22404,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (42).dll,4f890639d1b1ab7acc3a2a1a623294d0,34404,28,21916,0,5,0,0,0,11,0,3,0,33088,1132,0,1
MSBuildTaskHost.resources.ni (43).dll,457a0691a6df3032980f4175f1a484b7,34404,28,20804,0,5,0,0,0,11,0,3,0,33088,1132,0,1
Microsoft.Build.Tasks.Core.resources.ni (38).dll,a842fb28a38bd3a8199bdc5b2b1de55e,34404,28,149348,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (39).dll,64dce754827b26b6f77c4a0414885e69,34404,28,146060,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (4).dll,c9bcba4e35220b1e053bbb65f5b1877e,332,28,185868,0,5,0,0,0,11,0,3,0,34112,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (40).dll,7643f67b833524ea0cd6d016a4dbc23e,34404,28,136788,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (41).dll,36e726595f1c27b3603afd57cfb70a0d,34404,28,149324,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (42).dll,c370f6546cf7d92155a39f44374ad786,34404,28,144516,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (43).dll,e4e0992206d3975043cfff438804b490,34404,28,130700,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (44).dll,b8cb21302f222ac2533f25b8fae36665,34404,28,132372,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (45).dll,c0566938b55b8f0bbffea3b22e045dae,34404,28,143436,0,5,0,0,0,11,0,3,0,33088,1228,0,1
Microsoft.Build.Tasks.Core.resources.ni (46).dll,f051f072d6e8103c2342f9f8253b1430,34404,28,186020,0,5,0,0,0,11,0,3,0,33088,1228,0,1
MSBuild.resources.ni (40).dll,7e906724ca16a6500fe6e278ae28463b,34404,28,50796,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (41).dll,ba34fa022b77a38105cfb1f1a1331a23,34404,28,55188,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (42).dll,ab7af7320f7ab8bff330cce382b04eba,34404,28,54444,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (43).dll,091a2c1e455fb1bbf4c766be0715034e,34404,28,49092,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (44).dll,ee1479313db1d13c3bfd754501335c23,34404,28,49012,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (45).dll,01243f76a664fb979043eee012a9f660,34404,28,53620,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (46).dll,cab3f6948bc5e1c9eadfa505a529bc1d,34404,28,67036,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (47).dll,77a2ae2a279dfd14e544e350a3954f2e,34404,28,53516,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (48).dll,9199a4c126f496893e9b63dc636b7e44,34404,28,54900,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (49).dll,2bd6fff379f43e5e5392fe19f4e6ceea,34404,28,54996,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (5).dll,6e99d473de7b73226ed1b4a6f378ac9e,332,28,53380,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (50).dll,5000b1537577582e01bd5f4f9c2f3ec8,34404,28,59268,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (51).dll,a9262ad0dbdee04ba6433f944a62e5c0,34404,28,54948,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (52).dll,dadafc57b087560bbbe51117c7f665d3,34404,28,55188,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (53).dll,1b001ba2d6db64755c68e557c99ce151,34404,28,54692,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (54).dll,3f7dc23d81683fc3a6871bd02abb327d,34404,28,50796,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (55).dll,d02e480cbbb6af1e464f521a4cc9ec2b,34404,28,55188,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (56).dll,db9f29eafb21942e7b618ad4a3be5850,34404,28,54444,0,5,0,0,0,11,0,3,0,33088,1068,0,1
MSBuild.resources.ni (6).dll,3886e5901cf44290105d310a53c6d153,332,28,54768,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (7).dll,413201d2ee6bc5cf9709e0d626d230c9,332,28,54860,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (8).dll,84d7ea68a2f46ee333db04600466cb6d,332,28,59132,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni (9).dll,3fb5e3c801b77f19b4ad12ca5067f79e,332,28,54816,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuild.resources.ni.dll,ab5310edc223ef8f484613bb8c971824,332,28,48944,0,5,0,0,0,11,0,3,0,34112,1068,0,1
MSBuildTaskHost (2).exe,5354e984dbbc9451603571be218f9863,332,56,195212,0,4,0,0,8192,48,0,3,1048576,34112,12168,0,1
MSBuildTaskHost.exe,68c4664869d70b2d2adbb3ceafde5e58,34404,56,195204,0,4,0,0,0,48,0,2,4194304,34112,12168,0,1
MSBuildTaskHost.ni (2).exe,ea8c5efdad3861bdbd5d0c1df37d9b95,34404,56,887644,0,5,0,0,0,11,0,4,0,33088,1090,0,1
Microsoft.Build.Utilities.Core.resources.ni (36).dll,c7917c48d4af1c353a8fda4bf4f08ea7,34404,28,33924,0,5,0,0,0,11,0,3,0,33088,1260,0,1
